observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-08290e0bb9a293,1004900,Choeroniscus minor,exact,yoh-2020,supplied worksheet record BAT02159 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,10,end_frequency,species_summary,32,,,kHz,,,1,32 28-35,definition_unstated,Imported from MASTER_call_records.csv record BAT02159; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-08f92ddcc48bf5,1004967,Trachops cirrhosus,exact,yoh-2020,supplied worksheet record BAT02135 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,49,end_frequency,species_summary,46,,,kHz,,,2,46 37-52,definition_unstated,Imported from MASTER_call_records.csv record BAT02135; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore/carnivore]
mst-09080e225f2782,1004981,Phyllostomus elongatus,exact,yoh-2020,supplied worksheet record BAT02082 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,50,duration,species_summary,1.9,,,ms,,,3,1.9 1.3-3.3,definition_unstated,Imported from MASTER_call_records.csv record BAT02082; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-0964535ea3294e,1005031,Mesophylla macconnelli,exact,yoh-2020,supplied worksheet record BAT02302 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,7,start_frequency,species_summary,140,,,kHz,,,2,140,definition_unstated,Imported from MASTER_call_records.csv record BAT02302; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-0a60d29d30fc19,1004927,Hsunycteris thomasi,exact,yoh-2020,supplied worksheet record BAT02145 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,10,min_frequency,species_summary,51,,,kHz,,,3,51,definition_unstated,Imported from MASTER_call_records.csv record BAT02145; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-0bcb8a449a98fc,1005065,Vampyriscus bidens,exact,yoh-2020,supplied worksheet record BAT02272 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,16,start_frequency,species_summary,118,,,kHz,,,3,118 106-126,definition_unstated,Imported from MASTER_call_records.csv record BAT02272; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-0e14c1cc402816,1004994,Rhinophylla pumilio,exact,yoh-2020,supplied worksheet record BAT02199 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,49,min_frequency,species_summary,41,,,kHz,,,2,41,definition_unstated,Imported from MASTER_call_records.csv record BAT02199; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-0fcfca983d92a3,1004982,Phyllostomus hastatus,exact,yoh-2020,supplied worksheet record BAT02089 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,3,30,peak_frequency,species_summary,47,,,kHz,,,3,47 43-52,definition_unstated,"Imported from MASTER_call_records.csv record BAT02089; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore] | Harmonic 3 of 1 measured. Range in brackets = min-max across pulses, not +/-SD (source gives both; SD in dispersion_value where retrievable)."
mst-1014f9d68fc668,1004952,Lampronycteris brachyotis,exact,yoh-2020,supplied worksheet record BAT01981 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,8,max_frequency,species_summary,105,,,kHz,,,2,105,definition_unstated,Imported from MASTER_call_records.csv record BAT01981; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-1064b2f9886fc9,1004952,Lampronycteris brachyotis,exact,yoh-2020,supplied worksheet record BAT01976 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,9,min_frequency,species_summary,27,,,kHz,,,1,27,definition_unstated,Imported from MASTER_call_records.csv record BAT01976; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-10aa40b4684111,1004969,Gardnerycteris crenulatum,manual,yoh-2020,supplied worksheet record BAT02057 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,4,40,end_frequency,species_summary,60,,,kHz,,,3,60 54-64,definition_unstated,Imported from MASTER_call_records.csv record BAT02057; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-11ae947ff3e4ff,1005056,Uroderma bilobatum,exact,yoh-2020,supplied worksheet record BAT02339 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,20,end_frequency,species_summary,78,,,kHz,,,3,78 65-85,definition_unstated,Imported from MASTER_call_records.csv record BAT02339; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-125ab6593c05b2,1004900,Choeroniscus minor,exact,yoh-2020,supplied worksheet record BAT02158 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,10,start_frequency,species_summary,61,,,kHz,,,1,61 59-64,definition_unstated,Imported from MASTER_call_records.csv record BAT02158; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-12a6dcacf15f7e,1004981,Phyllostomus elongatus,exact,yoh-2020,supplied worksheet record BAT02079 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,50,min_frequency,species_summary,47,,,kHz,,,3,47,definition_unstated,Imported from MASTER_call_records.csv record BAT02079; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-147e0ad731ad44,1005065,Vampyriscus bidens,exact,yoh-2020,supplied worksheet record BAT02271 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,16,min_frequency,species_summary,81,,,kHz,,,3,81,definition_unstated,Imported from MASTER_call_records.csv record BAT02271; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-155ca2112ada12,1005013,Artibeus obscurus,exact,yoh-2020,supplied worksheet record BAT02240 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,8,50,max_frequency,species_summary,119,,,kHz,,,4,119,definition_unstated,Imported from MASTER_call_records.csv record BAT02240; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-156d1b2267d92a,1004877,Carollia perspicillata,exact,yoh-2020,supplied worksheet record BAT02193 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,46,min_frequency,species_summary,71,,,kHz,,,3,71,definition_unstated,Imported from MASTER_call_records.csv record BAT02193; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-1572dfcd30add7,1005056,Uroderma bilobatum,exact,yoh-2020,supplied worksheet record BAT02337 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,20,min_frequency,species_summary,62,,,kHz,,,3,62,definition_unstated,Imported from MASTER_call_records.csv record BAT02337; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-19232d053b55ee,1004877,Carollia perspicillata,exact,yoh-2020,supplied worksheet record BAT02189 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,50,end_frequency,species_summary,52,,,kHz,,,2,52 47-58,definition_unstated,Imported from MASTER_call_records.csv record BAT02189; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-193772a6dc07a3,1004995,Ametrida centurio,exact,yoh-2020,supplied worksheet record BAT02324 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,50,max_frequency,species_summary,199,,,kHz,,,1,199,definition_unstated,Imported from MASTER_call_records.csv record BAT02324; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-1a8bea2a7b1a79,1004873,Carollia brevicauda,exact,yoh-2020,supplied worksheet record BAT02175 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,4,40,min_frequency,species_summary,62,,,kHz,,,3,62,definition_unstated,Imported from MASTER_call_records.csv record BAT02175; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-1c4b832efbbc1c,1005066,Vampyriscus brocki,exact,yoh-2020,supplied worksheet record BAT02262 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,10,duration,species_summary,1.4,,,ms,,,3,1.4 1.2-1.5,definition_unstated,Imported from MASTER_call_records.csv record BAT02262; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-1d273d9b6da844,1005056,Uroderma bilobatum,exact,yoh-2020,supplied worksheet record BAT02332 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,6,start_frequency,species_summary,83,,,kHz,,,2,83 81-86,definition_unstated,Imported from MASTER_call_records.csv record BAT02332; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-1d3e293735fb62,1005066,Vampyriscus brocki,exact,yoh-2020,supplied worksheet record BAT02255 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,19,end_frequency,species_summary,60,,,kHz,,,2,60 56-65,definition_unstated,Imported from MASTER_call_records.csv record BAT02255; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-1e5ff53e885e97,1004900,Choeroniscus minor,exact,yoh-2020,supplied worksheet record BAT02156 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,10,max_frequency,species_summary,68,,,kHz,,,1,68,definition_unstated,Imported from MASTER_call_records.csv record BAT02156; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-1f7724ec5e08ff,1004920,Glyphonycteris daviesi,exact,yoh-2020,supplied worksheet record BAT02112 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,10,duration,species_summary,1.2,,,ms,,,3,1.2 0.8-1.4,definition_unstated,Imported from MASTER_call_records.csv record BAT02112; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore/carnivore]
mst-1ff51d7e6c1ba2,1005093,Sturnira tildae,exact,yoh-2020,supplied worksheet record BAT02278 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,49,start_frequency,species_summary,81,,,kHz,,,2,81 69-98,definition_unstated,Imported from MASTER_call_records.csv record BAT02278; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-213aa2e807e660,1004927,Hsunycteris thomasi,exact,yoh-2020,supplied worksheet record BAT02150 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,20,max_frequency,species_summary,134,,,kHz,,,4,134,definition_unstated,Imported from MASTER_call_records.csv record BAT02150; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-214bec49e6ab9a,1004988,Chrotopterus auritus,exact,yoh-2020,supplied worksheet record BAT02099 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,4,25,end_frequency,species_summary,71,,,kHz,,,2,71 68-75,definition_unstated,Imported from MASTER_call_records.csv record BAT02099; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore/carnivore]
mst-2163778796e8b3,1004952,Lampronycteris brachyotis,exact,yoh-2020,supplied worksheet record BAT01984 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,8,end_frequency,species_summary,66,,,kHz,,,2,66 62-69,definition_unstated,Imported from MASTER_call_records.csv record BAT01984; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-22514a8dfa8811,1005027,Chiroderma trinitatum,exact,yoh-2020,supplied worksheet record BAT02320 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,20,start_frequency,species_summary,126,,,kHz,,,3,126 113-137,definition_unstated,Imported from MASTER_call_records.csv record BAT02320; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Frugivore]
mst-239840420628e2,1004880,Desmodus rotundus,exact,yoh-2020,supplied worksheet record BAT02344 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,4,18,start_frequency,species_summary,42,,,kHz,,,1,42 40-43,definition_unstated,Imported from MASTER_call_records.csv record BAT02344; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Sanguivore]
mst-23a8c26cfd18bf,1004927,Hsunycteris thomasi,exact,yoh-2020,supplied worksheet record BAT02147 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,10,end_frequency,species_summary,52,,,kHz,,,3,52 51-55,definition_unstated,Imported from MASTER_call_records.csv record BAT02147; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-23c8b5c9f29d73,1004980,Phyllostomus discolor,exact,yoh-2020,supplied worksheet record BAT02063 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,50,end_frequency,species_summary,31,,,kHz,,,2,31 27-36,definition_unstated,Imported from MASTER_call_records.csv record BAT02063; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-240586c1ed9b30,1004981,Phyllostomus elongatus,exact,yoh-2020,supplied worksheet record BAT02083 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,5,49,peak_frequency,species_summary,75,,,kHz,,,4,75 72-76,definition_unstated,"Imported from MASTER_call_records.csv record BAT02083; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore] | Harmonic 4 of 2 measured. Range in brackets = min-max across pulses, not +/-SD (source gives both; SD in dispersion_value where retrievable)."
mst-24ada50855c210,1004956,Micronycteris hirsuta,exact,yoh-2020,supplied worksheet record BAT02115 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,3,25,min_frequency,species_summary,42,,,kHz,,,2,42,definition_unstated,Imported from MASTER_call_records.csv record BAT02115; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-25d024c7cc29e3,1004900,Choeroniscus minor,exact,yoh-2020,supplied worksheet record BAT02157 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,1,10,min_frequency,species_summary,28,,,kHz,,,1,28,definition_unstated,Imported from MASTER_call_records.csv record BAT02157; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
mst-25e52abfedaf88,1004923,Trinycteris nicefori,exact,yoh-2020,supplied worksheet record BAT01996 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,3,30,end_frequency,species_summary,64,,,kHz,,,3,64 61-70,definition_unstated,Imported from MASTER_call_records.csv record BAT01996; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-27116b56b4ca58,1004969,Gardnerycteris crenulatum,manual,yoh-2020,supplied worksheet record BAT02058 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,4,40,duration,species_summary,2,,,ms,,,3,2.0 1.0-2.9,definition_unstated,Imported from MASTER_call_records.csv record BAT02058; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Insectivore]
mst-2721955a8c17a8,1004927,Hsunycteris thomasi,exact,yoh-2020,supplied worksheet record BAT02152 (southamerica_amazon_phyllostomid),yoh-2020-release,unspecified,,,,hand_release,,"BR | Central Brazilian Amazon (BDFFP, ~80km N of Manaus)",,,2,20,start_frequency,species_summary,121,,,kHz,,,4,121 113-130,definition_unstated,Imported from MASTER_call_records.csv record BAT02152; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] [dietary_guild=Nectarivore]
