observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-2acbe5eaf27891,1005562,Lasionycteris noctivagans,exact,szewczak-eastern-2022,supplied worksheet record BAT01565 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,25.4,,,kHz,,,,25.4 14-30 (24-27),definition_unstated,Imported from MASTER_call_records.csv record BAT01565; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-2ba1bdb1374ebb,1005594,Nycticeius humeralis,exact,szewczak-eastern-2022,supplied worksheet record BAT01550 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,36.1,,,kHz,,,,36.1 28-43 (34-38),definition_unstated,Imported from MASTER_call_records.csv record BAT01550; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-3136f88547935f,1005594,Nycticeius humeralis,exact,szewczak-eastern-2022,supplied worksheet record BAT01552 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,6.6,,,ms,,,,6.6 3.3-14 (3.8-9.4),definition_unstated,Imported from MASTER_call_records.csv record BAT01552; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-38908b89b4e328,1005413,Myotis grisescens,exact,szewczak-eastern-2022,supplied worksheet record BAT01507 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,7.2,,,ms,,,,7.2 2.4-10 (5.8-8.5),definition_unstated,Imported from MASTER_call_records.csv record BAT01507; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-39bbbd25e0cfe8,1005657,Corynorhinus townsendii,exact,szewczak-eastern-2022,supplied worksheet record BAT01575 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,21.4,,,kHz,,,,21.4 17-30 (19-23),definition_unstated,Imported from MASTER_call_records.csv record BAT01575; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4269a30193d518,1005470,Myotis septentrionalis,exact,szewczak-eastern-2022,supplied worksheet record BAT01520 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,37,,,kHz,,,,37.0 25-50 (32-42),definition_unstated,Imported from MASTER_call_records.csv record BAT01520; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-42a5d399f43859,1005519,Eptesicus fuscus,exact,szewczak-eastern-2022,supplied worksheet record BAT01561 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,30,,,kHz,,,,30.0 22-42 (28-32),definition_unstated,Imported from MASTER_call_records.csv record BAT01561; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-42f52376000239,1005371,Myotis austroriparius,exact,szewczak-eastern-2022,supplied worksheet record BAT01515 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,39.6,,,kHz,,,,39.6 31-44 (38-41),definition_unstated,Imported from MASTER_call_records.csv record BAT01515; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-46103ab8375764,1005584,Lasiurus intermedius,exact,szewczak-eastern-2022,supplied worksheet record BAT01554 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,max_frequency,mean,45.5,,,kHz,,,,45.5 29-79 (38-53),definition_unstated,Imported from MASTER_call_records.csv record BAT01554; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4a0eb166c125c0,1005181,Eumops floridanus,exact,szewczak-eastern-2022,supplied worksheet record BAT01591 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,12.3,,,kHz,,,,12.3 8.0-20 (10-15),definition_unstated,Imported from MASTER_call_records.csv record BAT01591; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4a2387991a9d2f,1005181,Eumops floridanus,exact,szewczak-eastern-2022,supplied worksheet record BAT01592 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,15.9,,,ms,,,,15.9 3.3-36 (10-22),definition_unstated,Imported from MASTER_call_records.csv record BAT01592; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4c9e35c20dbfa4,1005577,Lasiurus cinereus,exact,szewczak-eastern-2022,supplied worksheet record BAT01584 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,max_frequency,mean,26,,,kHz,,,,26.0 17-58 (21-31),definition_unstated,Imported from MASTER_call_records.csv record BAT01584; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4f1577baa3c0d8,1005371,Myotis austroriparius,exact,szewczak-eastern-2022,supplied worksheet record BAT01516 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,46.4,,,kHz,,,,46.4 42-65 (44-48),definition_unstated,Imported from MASTER_call_records.csv record BAT01516; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-5187be3199ec67,1005577,Lasiurus cinereus,exact,szewczak-eastern-2022,supplied worksheet record BAT01587 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,11,,,ms,,,,11.0 4-26 (7-15),definition_unstated,Imported from MASTER_call_records.csv record BAT01587; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-518fb15dce3de0,1005519,Eptesicus fuscus,exact,szewczak-eastern-2022,supplied worksheet record BAT01558 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,characteristic_frequency,mean,27.9,,,kHz,,,,27.9 21-33 (26-30),definition_unstated,Imported from MASTER_call_records.csv record BAT01558; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-52708cc3419da1,1005657,Corynorhinus townsendii,exact,szewczak-eastern-2022,supplied worksheet record BAT01576 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,31.1,,,kHz,,,,31.1 22-41 (28-34),definition_unstated,Imported from MASTER_call_records.csv record BAT01576; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-5436aeaaae66b7,1005428,Myotis leibii,exact,szewczak-eastern-2022,supplied worksheet record BAT01511 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,49.1,,,kHz,,,,49.1 40-71 (46-52),definition_unstated,Imported from MASTER_call_records.csv record BAT01511; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-54544daf88cdaa,1005577,Lasiurus cinereus,exact,szewczak-eastern-2022,supplied worksheet record BAT01586 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,20.8,,,kHz,,,,20.8 17-49 (18-23),definition_unstated,Imported from MASTER_call_records.csv record BAT01586; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-59150cf852b733,1005470,Myotis septentrionalis,exact,szewczak-eastern-2022,supplied worksheet record BAT01522 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,3.9,,,ms,,,,3.9 1.7-6.6 (3.1-4.6),definition_unstated,Imported from MASTER_call_records.csv record BAT01522; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-59d35efa8ae18d,1005577,Lasiurus cinereus,exact,szewczak-eastern-2022,supplied worksheet record BAT01585 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,19.7,,,kHz,,,,19.7 16-31 (18-22),definition_unstated,Imported from MASTER_call_records.csv record BAT01585; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-5f5e0028ed8ffb,1005428,Myotis leibii,exact,szewczak-eastern-2022,supplied worksheet record BAT01508 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,characteristic_frequency,mean,44.3,,,kHz,,,,44.3 38-48 (42-46),definition_unstated,Imported from MASTER_call_records.csv record BAT01508; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6244d6b33b0e33,1005584,Lasiurus intermedius,exact,szewczak-eastern-2022,supplied worksheet record BAT01553 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,characteristic_frequency,mean,28.4,,,kHz,,,,28.4 25-33 (27-30),definition_unstated,Imported from MASTER_call_records.csv record BAT01553; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6abc654fddfb94,1005428,Myotis leibii,exact,szewczak-eastern-2022,supplied worksheet record BAT01512 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,3.2,,,ms,,,,3.2 1.7-5.3 (2.5-3.9),definition_unstated,Imported from MASTER_call_records.csv record BAT01512; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6bd92603ba4ac6,1005519,Eptesicus fuscus,exact,szewczak-eastern-2022,supplied worksheet record BAT01562 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,8.2,,,ms,,,,8.2 2.8-19 (5.3-11),definition_unstated,Imported from MASTER_call_records.csv record BAT01562; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6c20cf4716b2a8,1005575,Lasiurus borealis,exact,szewczak-eastern-2022,supplied worksheet record BAT01537 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,6.8,,,ms,,,,6.8 3.2-16 (4.6-9.1),definition_unstated,Imported from MASTER_call_records.csv record BAT01537; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6d913335d7357e,1005562,Lasionycteris noctivagans,exact,szewczak-eastern-2022,supplied worksheet record BAT01563 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,characteristic_frequency,mean,26.6,,,kHz,,,,26.6 23-31 (25-28),definition_unstated,Imported from MASTER_call_records.csv record BAT01563; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6fdabb06f43280,1005262,Tadarida brasiliensis,exact,szewczak-eastern-2022,supplied worksheet record BAT01571 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,peak_frequency,mean,28,,,kHz,,,,28.0 18-46 (25-31),definition_unstated,Imported from MASTER_call_records.csv record BAT01571; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-76511627c66121,1005596,Perimyotis subflavus,exact,szewczak-eastern-2022,supplied worksheet record BAT01527 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,duration,mean,7.1,,,ms,,,,7.1 3.5-12 (5.8-8.4),definition_unstated,Imported from MASTER_call_records.csv record BAT01527; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-7a315cd19b1aa4,1005587,Lasiurus seminolus,exact,szewczak-eastern-2022,supplied worksheet record BAT01540 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,min_frequency,mean,39.9,,,kHz,,,,39.9 36-44 (36-44),definition_unstated,Imported from MASTER_call_records.csv record BAT01540; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-805f65bb2cf112,1005432,Myotis lucifugus,exact,szewczak-eastern-2022,supplied worksheet record BAT01544 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,max_frequency,mean,69.4,,,kHz,,,,69.4 47-104 (61-78),definition_unstated,Imported from MASTER_call_records.csv record BAT01544; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-806dacf2bcfee9,1005596,Perimyotis subflavus,exact,szewczak-eastern-2022,supplied worksheet record BAT01524 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,max_frequency,mean,57.6,,,kHz,,,,57.6 41-106 (48-67),definition_unstated,Imported from MASTER_call_records.csv record BAT01524; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-82062c0e2ff582,1005262,Tadarida brasiliensis,exact,szewczak-eastern-2022,supplied worksheet record BAT01568 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,characteristic_frequency,mean,25.5,,,kHz,,,,25.5 17-37 (22-29),definition_unstated,Imported from MASTER_call_records.csv record BAT01568; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-83b675c57051b2,1005432,Myotis lucifugus,exact,szewczak-eastern-2022,supplied worksheet record BAT01543 (northamerica),szewczak-eastern-2022-library,search,,,,free_flying_wild,,"US/CA | SonoBat eastern North America library, ~42,000 species-known calls",,,,,characteristic_frequency,mean,39.7,,,kHz,,,,39.7 34-46 (38-41),definition_unstated,Imported from MASTER_call_records.csv record BAT01543; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
