observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-11a4b7384f125f,1005572,Lasiurus arequipae,exact,ugarte-nunez-2020,supplied worksheet record BAT01814 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,74,bandwidth,mean,56.29,,,kHz,sd,12.78,,56.29 +/- 12.78,ok,"Imported from MASTER_call_records.csv record BAT01814; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-11b20317349673,1005006,Artibeus fraterculus,exact,ugarte-nunez-2020,supplied worksheet record BAT01770 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,116,min_frequency,mean,46.71,,,kHz,sd,4.4,,46.71 +/- 4.4,ok,"Imported from MASTER_call_records.csv record BAT01770; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-1334808d8480b5,1005559,Histiotus montanus,exact,ugarte-nunez-2020,supplied worksheet record BAT01809 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,302,duration,mean,6.1,,,ms,sd,0.61,,6.1 +/- 0.61,ok,"Imported from MASTER_call_records.csv record BAT01809; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. TAXONOMY FLAG: Ugarte-Nunez 2020 uses the genus Histiotus (following the Cladio et al. 2023 Neoeptesicus/Histiotus split used elsewhere in this project). Pacheco et al. 2021, the authoritative Peru checklist fetched for this batch, instead places this species as Eptesicus montanus - a direct disagreement between two Peruvian sources published within a year of each other, not a project-side error. Matched to Eptesicus montanus in the coverage audit on the basis of shared authorship '(Philippi & Landbeck, 1861)' and identical species epithet. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-16ba7e45b7aca8,1005177,Eumops chiribaya,exact,ugarte-nunez-2020,supplied worksheet record BAT01832 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,101,peak_frequency,mean,15.75,,,kHz,sd,1.09,,15.75 +/- 1.09,ok,"Imported from MASTER_call_records.csv record BAT01832; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals). Restricted-range species (described 2014, Medina et al.)."
mst-174fa3ce52b2c8,1004880,Desmodus rotundus,exact,ugarte-nunez-2020,supplied worksheet record BAT01780 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,113,inter_pulse_interval,mean,29.47,,,ms,sd,18.12,,29.47 +/- 18.12,ok,"Imported from MASTER_call_records.csv record BAT01780; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-18bff6dec60b60,1004880,Desmodus rotundus,exact,ugarte-nunez-2020,supplied worksheet record BAT01778 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,113,bandwidth,mean,52.65,,,kHz,sd,9.17,,52.65 +/- 9.17,ok,"Imported from MASTER_call_records.csv record BAT01778; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-1e5803ce0dc870,1005177,Eumops chiribaya,exact,ugarte-nunez-2020,supplied worksheet record BAT01834 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,101,inter_pulse_interval,mean,307.32,,,ms,sd,123.29,,307.32 +/- 123.29,ok,"Imported from MASTER_call_records.csv record BAT01834; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-1ed1429a13ed60,1005236,Nyctinomops laticaudatus,exact,ugarte-nunez-2020,supplied worksheet record BAT01847 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,63,inter_pulse_interval,mean,304.01,,,ms,sd,174,,304.01 +/- 174.0,ok,"Imported from MASTER_call_records.csv record BAT01847; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-21216c00c6d1be,1005234,Nyctinomops aurispinosus,exact,ugarte-nunez-2020,supplied worksheet record BAT01842 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,71,peak_frequency,mean,18.79,,,kHz,sd,1.43,,18.79 +/- 1.43,ok,"Imported from MASTER_call_records.csv record BAT01842; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-27faae36dbf8c1,1004880,Desmodus rotundus,exact,ugarte-nunez-2020,supplied worksheet record BAT01775 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,113,peak_frequency,mean,72.92,,,kHz,sd,3.95,,72.92 +/- 3.95,ok,"Imported from MASTER_call_records.csv record BAT01775; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals). Most complex pulse of the family here: initial FQC segment on the first harmonic, sequences in groups of 2-4 calls. Call type: FMd/a."
mst-28d4966e89f926,1004913,Glossophaga soricina,exact,ugarte-nunez-2020,supplied worksheet record BAT01781 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,123,peak_frequency,mean,67.66,,,kHz,sd,4.9,,67.66 +/- 4.9,ok,"Imported from MASTER_call_records.csv record BAT01781; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals). Nectarivore; harmonics barely overlap (contrast with the frugivore pattern). Call type: FMd/a."
mst-2b2cd828cb043f,1004848,Amorphochilus schnablii,exact,ugarte-nunez-2020,supplied worksheet record BAT01803 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,591,duration,mean,2.58,,,ms,sd,0.69,,2.58 +/- 0.69,ok,"Imported from MASTER_call_records.csv record BAT01803; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-3175ffdb10351c,1005187,Eumops perotis,exact,ugarte-nunez-2020,supplied worksheet record BAT01830 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,3,duration,mean,22.33,,,ms,sd,4.73,,22.33 +/- 4.73,ok,"Imported from MASTER_call_records.csv record BAT01830; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-330503e26fcb11,1005006,Artibeus fraterculus,exact,ugarte-nunez-2020,supplied worksheet record BAT01771 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,116,max_frequency,mean,91.6,,,kHz,sd,6.41,,91.6 +/- 6.41,ok,"Imported from MASTER_call_records.csv record BAT01771; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-35c17d1e0cc5d4,1004942,Platalina genovensium,exact,ugarte-nunez-2020,supplied worksheet record BAT01790 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,447,bandwidth,mean,71.23,,,kHz,sd,3.14,,71.23 +/- 3.14,ok,"Imported from MASTER_call_records.csv record BAT01790; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-35da1e397f841b,1005572,Lasiurus arequipae,exact,ugarte-nunez-2020,supplied worksheet record BAT01812 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,74,min_frequency,mean,19.27,,,kHz,sd,2.41,,19.27 +/- 2.41,ok,"Imported from MASTER_call_records.csv record BAT01812; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-43eb0b3dd28a44,1004848,Amorphochilus schnablii,exact,ugarte-nunez-2020,supplied worksheet record BAT01802 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,591,bandwidth,mean,60.17,,,kHz,sd,10.59,,60.17 +/- 10.59,ok,"Imported from MASTER_call_records.csv record BAT01802; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-451774bf701854,1005367,Myotis atacamensis,exact,ugarte-nunez-2020,supplied worksheet record BAT01820 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,3100,bandwidth,mean,38.69,,,kHz,sd,12.49,,38.69 +/- 12.49,ok,"Imported from MASTER_call_records.csv record BAT01820; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-471ddca6f2fc35,1004913,Glossophaga soricina,exact,ugarte-nunez-2020,supplied worksheet record BAT01783 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,123,max_frequency,mean,134.8,,,kHz,sd,7.96,,134.8 +/- 7.96,ok,"Imported from MASTER_call_records.csv record BAT01783; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-48cc0f60836b9b,1005450,Myotis oxyotus,exact,ugarte-nunez-2020,supplied worksheet record BAT01827 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,325,duration,mean,3.21,,,ms,sd,1.41,,3.21 +/- 1.41,ok,"Imported from MASTER_call_records.csv record BAT01827; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-49d1a341bbcee5,1005450,Myotis oxyotus,exact,ugarte-nunez-2020,supplied worksheet record BAT01828 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,325,inter_pulse_interval,mean,107.77,,,ms,sd,58.33,,107.77 +/- 58.33,ok,"Imported from MASTER_call_records.csv record BAT01828; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-50a2aaf2571729,1005202,Molossus molossus,exact,ugarte-nunez-2020,supplied worksheet record BAT01835 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,80,peak_frequency,mean,34.94,,,kHz,sd,1.9,,34.94 +/- 1.9,ok,"Imported from MASTER_call_records.csv record BAT01835; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals). Variant: 'low' alternating pulse. Convex FQC pulse type."
mst-513d3d620ec762,1004880,Desmodus rotundus,exact,ugarte-nunez-2020,supplied worksheet record BAT01777 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,113,max_frequency,mean,85.93,,,kHz,sd,9.51,,85.93 +/- 9.51,ok,"Imported from MASTER_call_records.csv record BAT01777; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals)."
mst-54524e715d7e55,1005572,Lasiurus arequipae,exact,ugarte-nunez-2020,supplied worksheet record BAT01811 (peru),ugarte-nunez-2020-unstated,unspecified,,,,free_flying_wild,,SW Peru (Arequipa/Moquegua/Tacna),,,,74,peak_frequency,mean,35.39,,,kHz,sd,3.44,,35.39 +/- 3.44,ok,"Imported from MASTER_call_records.csv record BAT01811; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Ugarte-Nunez 2020, Ciencia & Desarrollo 27:37-48 (SciELO Preprints, full text fetched). Search-phase calls, southwest Peru (Arequipa, Moquegua, Tacna departments), coastal desert and western Andean slopes. Table 1: mean +/- SD, n = number of pulses measured (not individuals). Restricted-range species, described 2020 (Malaga et al.). Distinctive extended vertical 'S'-shaped call. Call type: FMd."
