observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
jennings-2004-a-jamaicensis-jamaicensis-h3,1005011,A. jamaicensis jamaicensis,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis jamaicensis (h3)",jennings-2004-release,search,,,,hand_release,edge,PR; DM,Puerto Rico; Dominica,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",6,6,start_frequency,mean,94.7,,,kHz,sd,6.4,3,94.7 ± 6.4 (88.0–106.0),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-a-jamaicensis-schwartzi,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",,,harmonic_count,max,5,,,count,,,,5,ok,"Maximum number of harmonics, the fundamental included, seen within the 120 kHz response of the recording equipment; more may lie above it. Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi."
jennings-2004-a-jamaicensis-schwartzi-h2,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h2)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",3,3,duration,mean,2.7,,,ms,sd,1.0,2,2.7 ± 1.0 (1.7–3.7),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h2,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h2)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",3,3,end_frequency,mean,36.7,,,kHz,sd,4.9,2,36.7 ± 4.9 (31.0–40.0),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h2,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h2)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",3,3,inter_pulse_interval,mean,97.0,,,ms,sd,22.0,2,97 ± 22 (73–116),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h2,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h2)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",3,3,peak_frequency,mean,53.2,,,kHz,sd,7.0,2,53.2 ± 7.0 (48.9–61.3),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h2,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h2)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",3,3,start_frequency,mean,74.0,,,kHz,sd,3.6,2,74.0 ± 3.6 (71.0–78.0),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h3,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",7,7,duration,mean,2.9,,,ms,sd,0.7,3,2.9 ± 0.7 (1.6–3.9),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h3,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",7,7,end_frequency,mean,45.6,,,kHz,sd,3.4,3,45.6 ± 3.4 (43.0–53.0),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h3,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",7,7,inter_pulse_interval,mean,60.0,,,ms,sd,57.0,3,60 ± 57 (23–177),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h3,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",7,7,peak_frequency,mean,65.7,,,kHz,sd,4.3,3,65.7 ± 4.3 (59.3–73.4),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-a-jamaicensis-schwartzi-h3,1005018,A. jamaicensis schwartzi,manual,jennings-2004,"Table 1, pp. 79-80, A. jamaicensis schwartzi (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",7,7,start_frequency,mean,90.3,,,kHz,sd,8.5,3,90.3 ± 8.5 (82.0–106.0),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: A. jamaicensis schwartzi is now the full species Artibeus schwartzi.
jennings-2004-b-cavernarum-intermedia,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",,,harmonic_count,max,4,,,count,,,,4,ok,"Maximum number of harmonics, the fundamental included, seen within the 120 kHz response of the recording equipment; more may lie above it. Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat."
jennings-2004-b-cavernarum-intermedia-f,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,duration,range,,4.7,4.8,ms,,,1,"4.8, 4.7",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
jennings-2004-b-cavernarum-intermedia-f,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,end_frequency,range,,17.0,18.0,kHz,,,1,"17.0, 18.0",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
jennings-2004-b-cavernarum-intermedia-f,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,inter_pulse_interval,range,,223.0,230.0,ms,,,1,"223, 230",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
jennings-2004-b-cavernarum-intermedia-f,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,peak_frequency,range,,31.7,33.4,kHz,,,1,"33.4, 31.7",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
jennings-2004-b-cavernarum-intermedia-f,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,start_frequency,range,,39.0,40.0,kHz,,,1,"40.0, 39.0",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
jennings-2004-b-cavernarum-intermedia-h2,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (h2)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",4,4,duration,mean,2.6,,,ms,sd,0.5,2,2.6 ± 0.5 (2.2–3.2),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-b-cavernarum-intermedia-h2,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (h2)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",4,4,end_frequency,mean,38.0,,,kHz,sd,2.3,2,38.0 ± 2.3 (36.0–40.0),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-b-cavernarum-intermedia-h2,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (h2)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",4,4,inter_pulse_interval,mean,76.0,,,ms,sd,28.0,2,76 ± 28 (46–108),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-b-cavernarum-intermedia-h2,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (h2)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",4,4,peak_frequency,mean,51.4,,,kHz,sd,2.8,2,51.4 ± 2.8 (47.9–54.8),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-b-cavernarum-intermedia-h2,1004883,B. cavernarum intermedia,manual,jennings-2004,"Table 1, pp. 79-80, B. cavernarum intermedia (h2)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",4,4,start_frequency,mean,66.8,,,kHz,sd,3.6,2,66.8 ± 3.6 (64.0–72.0),ok,Measured on the harmonic carrying most energy in this group of bats (h2). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-e-bombifrons-bombifrons,1004885,E. bombifrons bombifrons,manual,jennings-2004,"Table 1, pp. 79-80, E. bombifrons bombifrons",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",,,harmonic_count,max,3,,,count,,,,3,ok,"Maximum number of harmonics, the fundamental included, seen within the 120 kHz response of the recording equipment; more may lie above it. Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat."
jennings-2004-e-bombifrons-bombifrons-f,1004885,E. bombifrons bombifrons,manual,jennings-2004,"Table 1, pp. 79-80, E. bombifrons bombifrons (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",5,5,duration,mean,4.7,,,ms,sd,1.0,1,4.7 ± 1.0 (3.3–5.8),ok,Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-e-bombifrons-bombifrons-f,1004885,E. bombifrons bombifrons,manual,jennings-2004,"Table 1, pp. 79-80, E. bombifrons bombifrons (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",5,5,end_frequency,mean,26.8,,,kHz,sd,1.9,1,26.8 ± 1.9 (25.0–30.0),ok,Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-e-bombifrons-bombifrons-f,1004885,E. bombifrons bombifrons,manual,jennings-2004,"Table 1, pp. 79-80, E. bombifrons bombifrons (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",5,5,inter_pulse_interval,mean,107.0,,,ms,sd,51.0,1,107 ± 51 (67–197),ok,Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-e-bombifrons-bombifrons-f,1004885,E. bombifrons bombifrons,manual,jennings-2004,"Table 1, pp. 79-80, E. bombifrons bombifrons (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",5,5,peak_frequency,mean,37.9,,,kHz,sd,4.3,1,37.9 ± 4.3 (31.5–42.7),ok,Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-e-bombifrons-bombifrons-f,1004885,E. bombifrons bombifrons,manual,jennings-2004,"Table 1, pp. 79-80, E. bombifrons bombifrons (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",5,5,start_frequency,mean,54.2,,,kHz,sd,4.1,1,54.2 ± 4.1 (50.0–59.0),ok,Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-g-longirostris-rostrata,1004911,G. longirostris rostrata,manual,jennings-2004,"Table 1, pp. 79-80, G. longirostris rostrata",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",,,harmonic_count,max,4,,,count,,,,4,ok,"Maximum number of harmonics, the fundamental included, seen within the 120 kHz response of the recording equipment; more may lie above it. Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat."
jennings-2004-g-longirostris-rostrata-h3,1004911,G. longirostris rostrata,manual,jennings-2004,"Table 1, pp. 79-80, G. longirostris rostrata (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",8,8,duration,mean,1.6,,,ms,sd,0.4,3,1.6 ± 0.4 (1.2–2.3),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-g-longirostris-rostrata-h3,1004911,G. longirostris rostrata,manual,jennings-2004,"Table 1, pp. 79-80, G. longirostris rostrata (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",8,8,end_frequency,mean,72.5,,,kHz,sd,7.0,3,72.5 ± 7.0 (64.0–82.0),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-g-longirostris-rostrata-h3,1004911,G. longirostris rostrata,manual,jennings-2004,"Table 1, pp. 79-80, G. longirostris rostrata (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",8,8,inter_pulse_interval,mean,48.0,,,ms,sd,22.0,3,48 ± 22 (22–85),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-g-longirostris-rostrata-h3,1004911,G. longirostris rostrata,manual,jennings-2004,"Table 1, pp. 79-80, G. longirostris rostrata (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",8,8,peak_frequency,mean,90.8,,,kHz,sd,9.8,3,90.8 ± 9.8 (81.4–110.8),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-g-longirostris-rostrata-h3,1004911,G. longirostris rostrata,manual,jennings-2004,"Table 1, pp. 79-80, G. longirostris rostrata (h3)",jennings-2004-release,search,,,,hand_release,edge,VC,St. Vincent,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",8,8,start_frequency,mean,119.4,,,kHz,sd,20.2,3,119.4 ± 20.2 (97.0–148.0),ok,Measured on the harmonic carrying most energy in this group of bats (h3). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat.
jennings-2004-m-blainvillii,1004850,M. blainvillii,manual,jennings-2004,"Table 1, pp. 79-80, M. blainvillii",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",,,harmonic_count,max,4,,,count,,,,4,ok,"Maximum number of harmonics, the fundamental included, seen within the 120 kHz response of the recording equipment; more may lie above it. Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: MDD spells the epithet blainvillei; an orthographic variant, not a different taxon."
jennings-2004-m-blainvillii-f,1004850,M. blainvillii,manual,jennings-2004,"Table 1, pp. 79-80, M. blainvillii (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,duration,range,,3.2,3.5,ms,,,1,"3.2, 3.5",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: MDD spells the epithet blainvillei; an orthographic variant, not a different taxon. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
jennings-2004-m-blainvillii-f,1004850,M. blainvillii,manual,jennings-2004,"Table 1, pp. 79-80, M. blainvillii (f)",jennings-2004-release,search,,,,hand_release,edge,PR,Puerto Rico,"Jan 1994, Apr 1995, Aug and Oct 1995, Jul and Aug 1996",2,2,end_frequency,range,,10.0,17.0,kHz,,,1,"10.0, 17.0",ok,"Measured on the harmonic carrying most energy in this group of bats (f). Released from the hand in background-cluttered space and recorded in free flight about 10 m away; one orientation-phase call per bat. Taxonomy: MDD spells the epithet blainvillei; an orthographic variant, not a different taxon. Two bats were recorded and the source prints both values rather than a summary, so they are stored as the observed pair."
