observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-1eac22feee2076,1005404,Myotis evotis,exact,szewczak-western-2024,supplied worksheet record BAT01436 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,39.6,,,kHz,,,,39.6 31-64 (35-44),definition_unstated,Imported from MASTER_call_records.csv record BAT01436; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-241291e8578f12,1005262,Tadarida brasiliensis,exact,szewczak-western-2024,supplied worksheet record BAT01468 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,characteristic_frequency,mean,24.7,,,kHz,,,,24.7 17-35 (21-28),definition_unstated,Imported from MASTER_call_records.csv record BAT01468; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-257b98d387e94c,1005595,Parastrellus hesperus,exact,szewczak-western-2024,supplied worksheet record BAT01391 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,48,,,kHz,,,,48.0 42-57 (46-50),definition_unstated,Imported from MASTER_call_records.csv record BAT01391; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-25d27fb3072d9b,1005519,Eptesicus fuscus,exact,szewczak-western-2024,supplied worksheet record BAT01444 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,max_frequency,mean,53.4,,,kHz,,,,53.4 28-86 (47-67),definition_unstated,Imported from MASTER_call_records.csv record BAT01444; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-26f2e32d8f6eb3,1005383,Myotis californicus,exact,szewczak-western-2024,supplied worksheet record BAT01386 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,53,,,kHz,,,,53.0 44-101 (47-59),definition_unstated,Imported from MASTER_call_records.csv record BAT01386; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-2f49338ac25db7,1005591,Lasiurus xanthinus,exact,szewczak-western-2024,supplied worksheet record BAT01442 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,6.9,,,ms,,,,6.9 2.5-15 (4.4-9.3),definition_unstated,Imported from MASTER_call_records.csv record BAT01442; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-30210aa7914327,1005487,Myotis yumanensis,exact,szewczak-western-2024,supplied worksheet record BAT01382 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,5.2,,,ms,,,,5.2 1.8-8.6 (4.0-6.4),definition_unstated,Imported from MASTER_call_records.csv record BAT01382; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-356f03229d1a7d,1005658,Euderma maculatum,exact,szewczak-western-2024,supplied worksheet record BAT01499 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,max_frequency,mean,14,,,kHz,,,,14.0 11-21 (12-16),definition_unstated,Imported from MASTER_call_records.csv record BAT01499; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-360b0126dd6add,1004902,Choeronycteris mexicana,exact,szewczak-western-2024,supplied worksheet record BAT01395 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,min_frequency,mean,40.6,,,kHz,,,,40.6 34-49 (36-45),definition_unstated,Imported from MASTER_call_records.csv record BAT01395; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-36b76a9c119f4e,1004915,Leptonycteris nivalis,exact,szewczak-western-2024,supplied worksheet record BAT01403 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,characteristic_frequency,mean,38.6,,,kHz,,,,38.6 27-56 (34-43),definition_unstated,Imported from MASTER_call_records.csv record BAT01403; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-36e0a5cf44bddb,1005659,Idionycteris phyllotis,exact,szewczak-western-2024,supplied worksheet record BAT01483 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,characteristic_frequency,mean,12.9,,,kHz,,,,12.9 (11-15),definition_unstated,Imported from MASTER_call_records.csv record BAT01483; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library. SUSPECTED SOURCE OR PDF-EXTRACTION ERROR - value inconsistent with its own range. Verify against the published PDF before use.
mst-3cf9373e8c40a3,1004915,Leptonycteris nivalis,exact,szewczak-western-2024,supplied worksheet record BAT01406 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,43.6,,,kHz,,,,43.6 30-61 (38-49),definition_unstated,Imported from MASTER_call_records.csv record BAT01406; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-3e6ca286aa2d74,1005657,Corynorhinus townsendii,exact,szewczak-western-2024,supplied worksheet record BAT01451 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,32.8,,,kHz,,,,32.8 22-45 (29-36),definition_unstated,Imported from MASTER_call_records.csv record BAT01451; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-42104db4779f32,1005591,Lasiurus xanthinus,exact,szewczak-western-2024,supplied worksheet record BAT01439 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,max_frequency,mean,52.9,,,kHz,,,,52.9 29-87 (41-64),definition_unstated,Imported from MASTER_call_records.csv record BAT01439; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-451b0cd469d602,1005492,Antrozous pallidus,exact,szewczak-western-2024,supplied worksheet record BAT01455 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,min_frequency,mean,24.5,,,kHz,,,,24.5 19-32 (22-27),definition_unstated,Imported from MASTER_call_records.csv record BAT01455; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-47e1cf557e9100,1005577,Lasiurus cinereus,exact,szewczak-western-2024,supplied worksheet record BAT01473 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,characteristic_frequency,mean,21.7,,,kHz,,,,21.7 16-34 (18-25),definition_unstated,Imported from MASTER_call_records.csv record BAT01473; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-48e30a05b1e693,1005591,Lasiurus xanthinus,exact,szewczak-western-2024,supplied worksheet record BAT01441 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,36.3,,,kHz,,,,36.3 27-58 (32-41),definition_unstated,Imported from MASTER_call_records.csv record BAT01441; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4a61bafb191adb,1005432,Myotis lucifugus,exact,szewczak-western-2024,supplied worksheet record BAT01426 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,44,,,kHz,,,,44.0 38-61 (41-47),definition_unstated,Imported from MASTER_call_records.csv record BAT01426; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-4ec401fb7e60b4,1005187,Eumops perotis,exact,szewczak-western-2024,supplied worksheet record BAT01495 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,min_frequency,mean,9.6,,,kHz,,,,9.6 6.7-16 (8-11),definition_unstated,Imported from MASTER_call_records.csv record BAT01495; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-542fca80d4ad65,1004915,Leptonycteris nivalis,exact,szewczak-western-2024,supplied worksheet record BAT01405 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,min_frequency,mean,32.4,,,kHz,,,,32.4 23-45,definition_unstated,Imported from MASTER_call_records.csv record BAT01405; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-54a1ff1a9f9d0a,1005262,Tadarida brasiliensis,exact,szewczak-western-2024,supplied worksheet record BAT01472 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,12.8,,,ms,,,,12.8 1.6-25 (9.2-16),definition_unstated,Imported from MASTER_call_records.csv record BAT01472; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-55cfa8a2df6d35,1005574,Lasiurus blossevillii,exact,szewczak-western-2024,supplied worksheet record BAT01402 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,7.2,,,ms,,,,7.2 2.2-16 (5.1-9.4),definition_unstated,Imported from MASTER_call_records.csv record BAT01402; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-56ca0369bb0f32,1005237,Nyctinomops macrotis,exact,szewczak-western-2024,supplied worksheet record BAT01492 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,17,,,ms,,,,17 (12-22),definition_unstated,Imported from MASTER_call_records.csv record BAT01492; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library. SUSPECTED SOURCE OR PDF-EXTRACTION ERROR - value inconsistent with its own range. Verify against the published PDF before use.
mst-595ec899a9f902,1005262,Tadarida brasiliensis,exact,szewczak-western-2024,supplied worksheet record BAT01471 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,peak_frequency,mean,26.4,,,kHz,,,,26.4 18-52 (22-31),definition_unstated,Imported from MASTER_call_records.csv record BAT01471; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-5bde9e76b426a3,1005262,Tadarida brasiliensis,exact,szewczak-western-2024,supplied worksheet record BAT01470 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,min_frequency,mean,23.1,,,kHz,,,,23.1 12-35 (20-26),definition_unstated,Imported from MASTER_call_records.csv record BAT01470; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-5c3bafa69dc369,1005483,Myotis volans,exact,szewczak-western-2024,supplied worksheet record BAT01414 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,max_frequency,mean,81.1,,,kHz,,,,81.1 49-121 (67-95),definition_unstated,Imported from MASTER_call_records.csv record BAT01414; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-5d72c4e05910ce,1005577,Lasiurus cinereus,exact,szewczak-western-2024,supplied worksheet record BAT01474 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,max_frequency,mean,28.9,,,kHz,,,,28.9 16-64 (20-38),definition_unstated,Imported from MASTER_call_records.csv record BAT01474; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-617ea59affb92c,1005562,Lasionycteris noctivagans,exact,szewczak-western-2024,supplied worksheet record BAT01458 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,characteristic_frequency,mean,26.5,,,kHz,,,,26.5 23-31 (25-28),definition_unstated,Imported from MASTER_call_records.csv record BAT01458; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6438b939f8d43b,1005478,Myotis thysanodes,exact,szewczak-western-2024,supplied worksheet record BAT01467 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,3.9,,,ms,,,,3.9 1.6-6.4 (2.9-5.0),definition_unstated,Imported from MASTER_call_records.csv record BAT01467; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-66c25e0d174039,1005187,Eumops perotis,exact,szewczak-western-2024,supplied worksheet record BAT01604 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,US/CA,,,,,signal_type,single,FM,,,,,,,"long, low, slightly curved FM to flat",ok,Imported from MASTER_call_records.csv record BAT01604; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure]
mst-67259b20ba7fb9,1005404,Myotis evotis,exact,szewczak-western-2024,supplied worksheet record BAT01437 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,duration,mean,3.8,,,ms,,,,3.8 1.6-7.6 (2.8-4.8),definition_unstated,Imported from MASTER_call_records.csv record BAT01437; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-67d39364e37c65,1005481,Myotis velifer,exact,szewczak-western-2024,supplied worksheet record BAT01418 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,characteristic_frequency,mean,42.1,,,kHz,,,,42.1 37-49 (40-44),definition_unstated,Imported from MASTER_call_records.csv record BAT01418; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library.
mst-6886b043d42dfc,1005492,Antrozous pallidus,exact,szewczak-western-2024,supplied worksheet record BAT01454 (northamerica),szewczak-western-2024-library,search,,,,free_flying_wild,,"US/CA | SonoBat western North America library, ~200,000 species-known calls",,,,,max_frequency,range,,39,86,kHz,,,,39-86 (44-60),definition_unstated,Imported from MASTER_call_records.csv record BAT01454; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Mean of the subset of calls with the most species-discriminating characteristics; dispersion is the +/-1 SD interval given in the source; value_min/max are the total observed range across the whole species-known library. SUSPECTED SOURCE OR PDF-EXTRACTION ERROR - value inconsistent with its own range. Verify against the published PDF before use.
